Id,PostTypeId,ParentId,Body,AnswerCount
"31378288","1","","<p>Assume that I have few modules on my GAE project (say A, B, C). They shares the users database and sessions.</p>

<p>For example: module A will manage the login/logout actions (through cookies), module B,C will handle other actions. FYI, those modules are developed in both PHP and Python.</p>

<p>Now, I do not want to make user &amp; session verification codes on all 3 modules.</p>

<p>Is there anyway for me to put a middleware that run before all 3 modules for each request. Such as X: it will add header for each request to set the user id and some user's information if the user has logged in.</p>

<p>I.E: after I can implement my above idea. Each request will run through 1 in below 3 cases:</p>

<ul>
<li>X, A</li>
<li>X, B</li>
<li>X, C</li>
</ul>

<p>What do you say?
Thanks</p>

<h3>Update 1: more information</h3>

<p>The middleware, I mean the request middle ware.</p>

<p>If X is a middleware then it will be run before the request is passed to the app (or module), it will change the request only such as:</p>

<ul>
<li>Do some authentication actions  </li>
<li>Add some headers:

<ul>
<li><code>X-User-Id</code>: for authorized user id</li>
<li><code>X-User-Scopes</code>: for scopes of authorized user</li>
</ul></li>
<li>etc ...</li>
</ul>

<p>And of course, it is independent to the inside module's language (PHP or Python or Java or ...)</p>

<p>The X middleware should be configured at <code>app.yaml</code>.</p>
","1"
"15679672","1","","<p>im trying to parse lines in the form:</p>

<pre><code>(OP something something (OP something something ) ) ( OP something something )
</code></pre>

<p>Where OP is a symbol for a logical gate (AND, OR, NOT) and something is the thing i want to evaluate.</p>

<p>The output im looking for is something like:</p>

<pre><code>{ 'OPERATOR': [condition1, condition2, .. , conditionN] }
</code></pre>

<p>Where a condition itself can be a dict/list pair itself (nested conditions). So far i tried something like:</p>

<pre><code>        tree = dict()
        cond = list()
        tree[OP] = cond


    for string in conditions:
        self.counter += 1
        if string.startswith('('):
            try:
                OP = string[1]
            except IndexError:
                OP = 'AND'
            finally:
                if OP == '?':
                    OP = 'OR'
                elif OP == '!':
                    OP = 'N'

            # Recurse
            cond.append(self.parse_conditions(conditions[self.counter:], OP))
            break

        elif not string.endswith("")""):
            cond.append(string)

        else:
            return tree

    return tree
</code></pre>

<p>I tried other ways aswell but i just can't wrap my head around this whole recursion thing so im wondering if i could get some pointers here, i looked around the web and i found some stuff about recursive descent parsing but the tutorials were all trying to do something more complicated than i needed.</p>

<p>PS: i realize i could do this with existing python libraries but what would i learn by doing that eh?</p>
","1"
"15679526","1","","<p>I have two lists in python.</p>

<pre><code>a=[1,4,5]
b=[4,1,5]
</code></pre>

<p>What i need is to order b according to a. Is there any methods to do it so simply without any
loops?</p>
","4"
"39185978","1","","<p>What is the most efficient way to find the intersection of 2 lists when both lists contain non-hashables?</p>

<p>Basically, let's say I have the following lists (which I completely made up):</p>

<pre><code>A = [&lt;foo.bar object at 0x7f267c664080&gt;, &lt;foo.bar object at 0x7f267c664099&gt;]
B = [&lt;foo.bar object at 0x7f267c664080&gt;, &lt;foo.bar object at 0x123456789101&gt;]
</code></pre>

<p>We can see that the first element of <code>A</code> is the same as the first element of <code>B</code>. </p>

<p>I can do the simple thing by creating a for loop:</p>

<pre><code>intersection = []

for obj_a in A:
    for obj_b in B:
        if ( (obj_a == obj_b) and (obj_a not in intersection) ):
            intersection.extend(obj_a)
</code></pre>

<p>but I'm just wondering if there is a more efficient, cooler, or simpler way. For example, there is:</p>

<pre><code>C = [1, 2, 3]
D = [3, 4, 5]
set(C).intersection(set(D))
</code></pre>

<p>...but obviously I can't use <code>set</code> or <code>frozenset</code> for non-hashables because I get</p>

<pre><code>TypeError: unhashable type: foo.bar
</code></pre>

<p>Is there anything like this for non-hashables?</p>
","2"
"39185985","1","","<p>What would be the best way of converting a 2D numpy array into a list of 1D columns?</p>

<p>For instance, for an array:</p>

<pre><code>array([[ 0,  5, 10],
       [ 1,  6, 11],
       [ 2,  7, 12],
       [ 3,  8, 13],
       [ 4,  9, 14]])
</code></pre>

<p>I would like to get:</p>

<pre><code>[array([0, 1, 2, 3, 4]), array([5, 6, 7, 8, 9]), array([10, 11, 12, 13, 14])]
</code></pre>

<p>This works:</p>

<pre><code>[a[:, i] for i in range(a.shape[1])]
</code></pre>

<p>but I was wondering if there is a better solution using pure Numpy functions?</p>
","3"
"15679719","1","","<p>Let's suppose I have a set of 2D coordinates that represent the centers of cells of a 2D regular mesh. I would like to find, for each cell in the grid, the two closest neighbors in each direction.</p>

<p>The problem is quite straightforward if one assigns to each cell and index defined as follows:</p>

<p>idx_cell = idx+N*idy</p>

<p>where N is the total number of cells in the grid, idx=x/dx and idy=y/dx, with x and y being the x-coordinate and the y-coordinate of a cell and dx its size.</p>

<p>For example, the neighboring cells for a cell with idx_cell=5 are the cells with idx_cell equal to 4,6 (for the x-axis) and 5+N,5-N (for the y-axis).</p>

<p>The problem that I have is that my implementation of the algorithm is quite slow for large (N>1e6) data sets.</p>

<p>For instance, to get the neighbors of the x-axis I do</p>

<p><code>[x[(idx_cell==idx_cell[i]-1)|(idx_cell==idx_cell[i]+1)] for i in cells]</code></p>

<p>Do you think there's a fastest way to implement this algorithm?</p>
","1"
"7801387","1","","<p>I can't import WebOb 1.1 with the Python 2.7 runtime, as WebOb imports io, io imports _io, which is blocked by the SDK. Is there a way to whitelist _io? It is obviously not supposed to be blacklisted.</p>
","1"
"39185999","1","","<pre><code>def has22(nums):
  if nums[len(nums) - 1] == 2:
    if nums[len(nums) - 2] == 2:
      return True
  else:
    for n in range(len(nums) - 3):
      if nums[n] == 2 :
        if nums[n + 1] == 2:
          return True
      else:
        return False
</code></pre>

<p>I need to return True if the array contains a 2 next to a 2 somewhere. But it gives me an error that says:""list index out of range"". What should i change?</p>

<p>I'm pretty new to the stuff, so probably my code is one of the longest ways to solve it, but i appreciate any help. Thank you!</p>
","1"
"39701779","1","","<p>I have 25 data frames which I need to merge and find recurrently occurring rows from all 25 data frames,
For example, my data frame looks like following, </p>

<pre><code>df1
chr start   end     name
1   12334   12334   AAA
1   2342    2342    SAP
2   3456    3456    SOS
3   4537    4537    ABR
df2
chr start   end     name
1   12334   12334   DSF
1   3421    3421    KSF
2   7689    7689    LUF
df3 
chr start   end     name
1   12334   12334   DSF
1   3421    3421    KSF
2   4537    4537    LUF
3   8976    8976    BAR
4   6789    6789    AIN
</code></pre>

<p>And In the end, I am aiming to have an output data frame like following,</p>

<pre><code>chr start   end     name    Sample
1   12334   12334   AAA df1
1   12334   12334   AAA df2
1   12334   12334   AAA df3
</code></pre>

<p>I can get there with the following solution,
By dictionary which adds all these three data frames into one bigger data frame dfs </p>

<p>dfs = {'df1': df1, 'df2': df2} </p>

<p>Then further,</p>

<pre><code>common_tups = set.intersection(*[set(df[['chr', 'start', 'end']].drop_duplicates().apply(tuple, axis=1).values) for df in dfs.values()])
pd.concat([df[df[['chr', 'start', 'end']].apply(tuple, axis=1).isin(common_tups)].assign(Sample=name) for (name, df) in dfs.items()])
</code></pre>

<p>This gives out the resulting data frame with matching rows from all three data frames, but I have 25 data frames which I am calling as list from the directory as following,</p>

<pre><code>path         = 'Fltered_vcfs/' 
files        = os.listdir(path)
results      = [os.path.join(path,i) for i in files if i.startswith('vcf_filtered')]
</code></pre>

<p>And so how can I show the list 'results' in the dictionary and proceed further to get the desired output. Any help or suggestions are greatly appreciated.</p>

<p>Thank you</p>
","1"
"39186000","1","","<p>I need some major improvements in my programming/coding and it's already been a month of this computer language field.</p>

<p>Right now I'm trying to create a class with 3 functions (lunch, breakfast, and dinner) and let's say I want to call the function lunch and add 'Strawberry' to the lunch list; it's supposed to add 1 to the list count (<code>list_count</code>) for amount of foods entered in the list count so far, and adds 'strawberry' to the dictionary. </p>

<p>So what I'm trying to do is I created a blank dictionary list (<code>lunch_list</code>) and created a starting count of food items (<code>lunch_count</code>)</p>

<p>So if I call lunch in the Food class, I'm trying to make the result like this:</p>

<pre><code>list_count: 1
lunch_name: Strawberry
lunch_list = {1:'Strawberry'}
</code></pre>

<p>I was ready to write this script but after writing this I confused myself a lot more. I feel lost. This is going to be embarassing for me but here is my code:</p>

<pre><code>class Food():

    lunch_count = 0
    lunch_list = {}

    def __init__(self, food_name):
        self.food_name = food_name 

    def lunch(self, lunch_count):
        lunch_count += 1
        lunch_list[lunch_count] = self.food_name
        return lunch_list




strawberry = Food('Strawberry')

print strawberry.lunch('Strawberry')
</code></pre>
","3"
"31378347","1","","<p>I'm using <code>boto.dynamodb2</code>, and it seems I can use <code>Table.query_count()</code>. However it had raised an exception when no query filter is applied.</p>

<p>What can I do to fix this?</p>

<p>BTW, where is the document of filters that <code>boto.dynamodb2.table.Table.Query</code> can use? I tried searching for it but found nothing.</p>
","3"
"15679734","1","","<p>I am using python minidom to parse a xml, but not able to get it working for below xml. I want to select the first server tag and want the value of name tag , in this case ""Server1""</p>

<pre><code>&lt;class&gt;
&lt;name&gt;MyClass&lt;/name&gt;
&lt;security&gt;
&lt;name&gt;MyClass&lt;/name&gt;
&lt;/security&gt;
&lt;server&gt;
&lt;name&gt;Server1&lt;/name&gt;
&lt;ssl&gt;
 &lt;name&gt;Server1&lt;/name&gt;
&lt;/ssl&gt;
&lt;server-info&gt;
 &lt;name&gt;Server1&lt;/name&gt;
&lt;/server-info&gt;
&lt;/server&gt;
&lt;server&gt;
&lt;name&gt;Server2&lt;/name&gt;
&lt;ssl&gt;
 &lt;name&gt;Server2&lt;/name&gt;
&lt;/ssl&gt;
&lt;server-info&gt;
 &lt;name&gt;Server2&lt;/name&gt;
&lt;/server-info&gt;
&lt;/server&gt;
&lt;server&gt;
&lt;name&gt;Server3&lt;/name&gt;
&lt;ssl&gt;
 &lt;name&gt;Server3&lt;/name&gt;
&lt;/ssl&gt;
&lt;server-info&gt;
 &lt;name&gt;Server3&lt;/name&gt;
&lt;/server-info&gt;
&lt;/server&gt;
&lt;/class&gt;
</code></pre>
","1"
